product_id,warehouse_id,current_stock,reorder_point,safety_stock,last_updated
22436,W002,34,65,29,2026-06-30 20:00:49.794904
21465,W003,467,49,22,2026-06-30 20:00:49.794904
21470,W002,411,51,26,2026-06-30 20:00:49.794904
16012,W003,424,49,21,2026-06-30 20:00:49.794904
85025C,W001,102,38,16,2026-06-30 20:00:49.794904
21849,W001,138,51,12,2026-06-30 20:00:49.794904
85124B,W001,273,51,14,2026-06-30 20:00:49.794904
85124C,W002,94,77,12,2026-06-30 20:00:49.794904
20828,W002,85,72,18,2026-06-30 20:00:49.794904
21623,W001,414,48,23,2026-06-30 20:00:49.794904
16156S,W002,337,59,21,2026-06-30 20:00:49.794904
85049F,W002,93,35,14,2026-06-30 20:00:49.794904
22426,W001,157,74,15,2026-06-30 20:00:49.794904
90082D,W001,193,59,24,2026-06-30 20:00:49.794904
90082A,W003,192,52,13,2026-06-30 20:00:49.794904
90082B,W001,97,66,26,2026-06-30 20:00:49.794904
90081A,W002,379,49,21,2026-06-30 20:00:49.794904
90204,W003,415,67,25,2026-06-30 20:00:49.794904
90185B,W003,165,80,17,2026-06-30 20:00:49.794904
90195A,W001,440,42,14,2026-06-30 20:00:49.794904
90195B,W002,405,60,21,2026-06-30 20:00:49.794904
90196A,W003,418,79,30,2026-06-30 20:00:49.794904
90199A,W003,57,32,21,2026-06-30 20:00:49.794904
90186A,W002,495,36,30,2026-06-30 20:00:49.794904
20894,W001,268,62,26,2026-06-30 20:00:49.794904
85106,W002,353,46,25,2026-06-30 20:00:49.794904
21415,W001,292,42,19,2026-06-30 20:00:49.794904
21416,W002,138,56,29,2026-06-30 20:00:49.794904
21417,W002,305,58,27,2026-06-30 20:00:49.794904
22343,W002,91,56,19,2026-06-30 20:00:49.794904
22474,W003,420,66,21,2026-06-30 20:00:49.794904
18097A,W003,228,80,18,2026-06-30 20:00:49.794904
18097C,W002,138,69,25,2026-06-30 20:00:49.794904
21902,W003,215,52,24,2026-06-30 20:00:49.794904
21901,W002,289,35,17,2026-06-30 20:00:49.794904
21948,W001,338,40,20,2026-06-30 20:00:49.794904
20759,W003,206,54,25,2026-06-30 20:00:49.794904
20760,W002,130,38,15,2026-06-30 20:00:49.794904
20757,W003,268,63,28,2026-06-30 20:00:49.794904
85185D,W001,262,35,26,2026-06-30 20:00:49.794904
85185B,W001,126,77,26,2026-06-30 20:00:49.794904
22439,W001,255,74,27,2026-06-30 20:00:49.794904
79164,W001,381,80,26,2026-06-30 20:00:49.794904
84683,W003,472,69,17,2026-06-30 20:00:49.794904
79163,W003,284,34,12,2026-06-30 20:00:49.794904
22175,W002,362,58,13,2026-06-30 20:00:49.794904
21155,W003,433,38,22,2026-06-30 20:00:49.794904
15060B,W001,170,77,25,2026-06-30 20:00:49.794904
22985,W001,236,33,10,2026-06-30 20:00:49.794904
22821,W003,207,43,23,2026-06-30 20:00:49.794904
22705,W002,267,71,24,2026-06-30 20:00:49.794904
72801C,W001,339,46,11,2026-06-30 20:00:49.794904
72801D,W002,418,40,19,2026-06-30 20:00:49.794904
21735,W002,261,52,19,2026-06-30 20:00:49.794904
21500,W002,211,58,19,2026-06-30 20:00:49.794904
15036,W001,61,60,14,2026-06-30 20:00:49.794904
21539,W003,306,64,24,2026-06-30 20:00:49.794904
22341,W003,486,66,10,2026-06-30 20:00:49.794904
22452,W001,456,64,22,2026-06-30 20:00:49.794904
21508,W001,38,46,15,2026-06-30 20:00:49.794904
21499,W002,27,59,26,2026-06-30 20:00:49.794904
84952B,W002,336,72,27,2026-06-30 20:00:49.794904
35001G,W002,254,60,18,2026-06-30 20:00:49.794904
22264,W003,179,47,28,2026-06-30 20:00:49.794904
22181,W002,373,73,26,2026-06-30 20:00:49.794904
21392,W001,267,39,14,2026-06-30 20:00:49.794904
21393,W003,319,57,13,2026-06-30 20:00:49.794904
21268,W001,477,31,22,2026-06-30 20:00:49.794904
85144,W002,447,60,26,2026-06-30 20:00:49.794904
21025,W002,49,50,19,2026-06-30 20:00:49.794904
21031,W003,371,79,28,2026-06-30 20:00:49.794904
21030,W001,378,48,11,2026-06-30 20:00:49.794904
21026,W003,382,60,25,2026-06-30 20:00:49.794904
21032,W003,332,43,17,2026-06-30 20:00:49.794904
21578,W003,168,56,10,2026-06-30 20:00:49.794904
21357,W001,397,71,27,2026-06-30 20:00:49.794904
20766,W003,368,32,27,2026-06-30 20:00:49.794904
21399,W003,158,45,20,2026-06-30 20:00:49.794904
22562,W003,273,64,15,2026-06-30 20:00:49.794904
21714,W002,335,31,25,2026-06-30 20:00:49.794904
20751,W003,346,65,25,2026-06-30 20:00:49.794904
22636,W002,43,77,22,2026-06-30 20:00:49.794904
21426,W001,350,55,27,2026-06-30 20:00:49.794904
21581,W003,172,37,17,2026-06-30 20:00:49.794904
90002D,W003,471,37,15,2026-06-30 20:00:49.794904
21900,W002,183,53,20,2026-06-30 20:00:49.794904
22031,W002,310,78,17,2026-06-30 20:00:49.794904
21788,W001,320,48,26,2026-06-30 20:00:49.794904
22408,W002,411,34,14,2026-06-30 20:00:49.794904
22406,W001,44,51,13,2026-06-30 20:00:49.794904
22275,W003,231,73,25,2026-06-30 20:00:49.794904
22042,W003,56,50,18,2026-06-30 20:00:49.794904
22089,W003,79,30,24,2026-06-30 20:00:49.794904
85066,W002,220,70,26,2026-06-30 20:00:49.794904
21129,W002,333,51,19,2026-06-30 20:00:49.794904
21059,W003,155,36,28,2026-06-30 20:00:49.794904
22877,W002,236,49,16,2026-06-30 20:00:49.794904
22869,W001,184,41,18,2026-06-30 20:00:49.794904
22878,W001,311,51,27,2026-06-30 20:00:49.794904
21240,W002,440,60,28,2026-06-30 20:00:49.794904
21927,W001,339,60,13,2026-06-30 20:00:49.794904
21925,W001,403,58,16,2026-06-30 20:00:49.794904
22763,W002,213,50,20,2026-06-30 20:00:49.794904
22334,W003,449,80,10,2026-06-30 20:00:49.794904
22655,W003,385,61,23,2026-06-30 20:00:49.794904
22060,W003,386,77,21,2026-06-30 20:00:49.794904
22061,W003,306,45,24,2026-06-30 20:00:49.794904
21531,W002,114,72,24,2026-06-30 20:00:49.794904
21039,W002,389,38,10,2026-06-30 20:00:49.794904
21157,W002,21,60,25,2026-06-30 20:00:49.794904
16161P,W003,302,40,29,2026-06-30 20:00:49.794904
16161M,W002,407,32,17,2026-06-30 20:00:49.794904
85214,W001,433,66,27,2026-06-30 20:00:49.794904
72232,W003,442,45,17,2026-06-30 20:00:49.794904
84247G,W003,473,63,26,2026-06-30 20:00:49.794904
21530,W003,456,45,13,2026-06-30 20:00:49.794904
21528,W001,400,41,16,2026-06-30 20:00:49.794904
21114,W003,401,56,17,2026-06-30 20:00:49.794904
20615,W002,42,34,17,2026-06-30 20:00:49.794904
47021G,W002,487,52,14,2026-06-30 20:00:49.794904
22443,W001,87,40,16,2026-06-30 20:00:49.794904
21807,W001,170,32,21,2026-06-30 20:00:49.794904
22689,W001,29,49,26,2026-06-30 20:00:49.794904
22591,W001,377,48,29,2026-06-30 20:00:49.794904
22504,W002,376,76,10,2026-06-30 20:00:49.794904
22158,W001,86,39,30,2026-06-30 20:00:49.794904
22621,W001,444,40,14,2026-06-30 20:00:49.794904
79000,W001,466,32,28,2026-06-30 20:00:49.794904
85049B,W002,375,54,20,2026-06-30 20:00:49.794904
21878,W003,397,30,16,2026-06-30 20:00:49.794904
85131A,W001,434,45,27,2026-06-30 20:00:49.794904
15056bl,W002,425,71,10,2026-06-30 20:00:49.794904
15056p,W002,221,43,19,2026-06-30 20:00:49.794904
20941,W001,258,67,11,2026-06-30 20:00:49.794904
21066,W003,279,72,18,2026-06-30 20:00:49.794904
21205,W003,367,45,21,2026-06-30 20:00:49.794904
21361,W003,351,80,14,2026-06-30 20:00:49.794904
21876,W002,40,80,22,2026-06-30 20:00:49.794904
22167,W003,277,68,10,2026-06-30 20:00:49.794904
22200,W002,217,45,14,2026-06-30 20:00:49.794904
22412,W002,347,56,10,2026-06-30 20:00:49.794904
22525,W001,204,50,16,2026-06-30 20:00:49.794904
47566b,W001,481,34,28,2026-06-30 20:00:49.794904
72349b,W002,206,41,29,2026-06-30 20:00:49.794904
84872a,W001,97,34,16,2026-06-30 20:00:49.794904
84970l,W001,148,61,30,2026-06-30 20:00:49.794904
84970s,W003,173,32,11,2026-06-30 20:00:49.794904
85039a,W002,77,35,12,2026-06-30 20:00:49.794904
10123C,W002,82,50,24,2026-06-30 20:00:49.794904
10120,W002,78,63,26,2026-06-30 20:00:49.794904
84006,W001,261,71,18,2026-06-30 20:00:49.794904
20767,W003,177,77,13,2026-06-30 20:00:49.794904
90094,W003,198,36,27,2026-06-30 20:00:49.794904
21882,W001,383,34,29,2026-06-30 20:00:49.794904
20886,W001,162,41,20,2026-06-30 20:00:49.794904
21945,W001,135,59,15,2026-06-30 20:00:49.794904
22133,W002,471,60,23,2026-06-30 20:00:49.794904
22456,W003,432,32,14,2026-06-30 20:00:49.794904
22891,W003,306,61,18,2026-06-30 20:00:49.794904
47566,W003,226,60,10,2026-06-30 20:00:49.794904
18098c,W001,80,79,14,2026-06-30 20:00:49.794904
20655,W002,58,75,14,2026-06-30 20:00:49.794904
21100,W001,289,77,15,2026-06-30 20:00:49.794904
21201,W001,67,54,20,2026-06-30 20:00:49.794904
21558,W002,52,57,26,2026-06-30 20:00:49.794904
21865,W001,453,39,26,2026-06-30 20:00:49.794904
22132,W003,342,32,22,2026-06-30 20:00:49.794904
22166,W003,295,42,18,2026-06-30 20:00:49.794904
22518,W003,468,42,20,2026-06-30 20:00:49.794904
22628,W001,443,46,21,2026-06-30 20:00:49.794904
84509c,W003,162,61,28,2026-06-30 20:00:49.794904
84534b,W003,435,64,18,2026-06-30 20:00:49.794904
84559a,W001,282,36,14,2026-06-30 20:00:49.794904
84596e,W002,195,36,16,2026-06-30 20:00:49.794904
84884a,W003,174,64,23,2026-06-30 20:00:49.794904
85014a,W001,492,72,30,2026-06-30 20:00:49.794904
85014b,W003,484,43,21,2026-06-30 20:00:49.794904
85036b,W003,113,43,19,2026-06-30 20:00:49.794904
72803b,W001,431,74,16,2026-06-30 20:00:49.794904
84993A,W002,242,40,22,2026-06-30 20:00:49.794904
84987,W003,402,35,10,2026-06-30 20:00:49.794904
20998,W003,53,69,14,2026-06-30 20:00:49.794904
22702,W001,460,77,21,2026-06-30 20:00:49.794904
84925D,W001,476,57,18,2026-06-30 20:00:49.794904
21078,W002,23,31,25,2026-06-30 20:00:49.794904
22105,W002,45,36,16,2026-06-30 20:00:49.794904
22163,W003,463,49,13,2026-06-30 20:00:49.794904
22216,W002,213,36,26,2026-06-30 20:00:49.794904
22248,W001,294,63,27,2026-06-30 20:00:49.794904
22250,W002,257,72,20,2026-06-30 20:00:49.794904
22251,W002,48,52,21,2026-06-30 20:00:49.794904
22255,W003,39,42,10,2026-06-30 20:00:49.794904
22288,W002,114,31,24,2026-06-30 20:00:49.794904
22363,W002,196,67,27,2026-06-30 20:00:49.794904
22395,W003,432,41,17,2026-06-30 20:00:49.794904
22483,W003,173,37,28,2026-06-30 20:00:49.794904
22546,W001,251,67,21,2026-06-30 20:00:49.794904
22609,W001,479,75,21,2026-06-30 20:00:49.794904
22762,W001,380,53,11,2026-06-30 20:00:49.794904
22811,W003,39,63,27,2026-06-30 20:00:49.794904
22882,W003,34,77,12,2026-06-30 20:00:49.794904
22884,W001,228,56,16,2026-06-30 20:00:49.794904
22908,W001,248,69,12,2026-06-30 20:00:49.794904
35599B,W002,431,63,27,2026-06-30 20:00:49.794904
44234,W003,200,59,10,2026-06-30 20:00:49.794904
71143,W002,147,51,29,2026-06-30 20:00:49.794904
72351A,W003,499,80,19,2026-06-30 20:00:49.794904
75049L,W001,181,70,22,2026-06-30 20:00:49.794904
75131,W002,42,80,28,2026-06-30 20:00:49.794904
79191B,W002,475,50,23,2026-06-30 20:00:49.794904
82001S,W003,248,51,16,2026-06-30 20:00:49.794904
84270,W002,20,62,13,2026-06-30 20:00:49.794904
84660C,W003,51,45,18,2026-06-30 20:00:49.794904
84661B,W003,479,79,25,2026-06-30 20:00:49.794904
84673B,W002,244,62,16,2026-06-30 20:00:49.794904
84927A,W003,393,49,14,2026-06-30 20:00:49.794904
84927F,W003,341,48,28,2026-06-30 20:00:49.794904
85025B,W003,205,31,12,2026-06-30 20:00:49.794904
85054,W001,40,71,20,2026-06-30 20:00:49.794904
85055,W001,442,59,30,2026-06-30 20:00:49.794904
85167B,W001,113,76,27,2026-06-30 20:00:49.794904
85169A,W002,403,55,20,2026-06-30 20:00:49.794904
85169C,W002,182,45,18,2026-06-30 20:00:49.794904
85169D,W002,134,32,24,2026-06-30 20:00:49.794904
85203,W002,484,31,25,2026-06-30 20:00:49.794904
90000D,W003,417,67,17,2026-06-30 20:00:49.794904
90003E,W002,418,68,23,2026-06-30 20:00:49.794904
90028,W003,108,49,12,2026-06-30 20:00:49.794904
90060F,W003,103,56,30,2026-06-30 20:00:49.794904
90114,W001,311,60,23,2026-06-30 20:00:49.794904
90115,W001,474,75,17,2026-06-30 20:00:49.794904
90120B,W001,347,38,13,2026-06-30 20:00:49.794904
90141A,W001,92,38,17,2026-06-30 20:00:49.794904
90199B,W001,119,71,10,2026-06-30 20:00:49.794904
90205A,W001,41,33,23,2026-06-30 20:00:49.794904
90214B,W001,33,64,17,2026-06-30 20:00:49.794904
90214C,W002,49,62,18,2026-06-30 20:00:49.794904
90214F,W001,465,68,14,2026-06-30 20:00:49.794904
90214I,W002,77,46,17,2026-06-30 20:00:49.794904
90214L,W001,160,56,12,2026-06-30 20:00:49.794904
90214N,W002,110,58,10,2026-06-30 20:00:49.794904
90214Y,W001,377,38,11,2026-06-30 20:00:49.794904
16218,W002,494,61,30,2026-06-30 20:00:49.794904
16225,W003,166,30,19,2026-06-30 20:00:49.794904
20686,W003,314,38,25,2026-06-30 20:00:49.794904
21200,W003,351,47,28,2026-06-30 20:00:49.794904
21051,W003,132,38,17,2026-06-30 20:00:49.794904
21112,W003,380,61,22,2026-06-30 20:00:49.794904
21219,W002,246,36,12,2026-06-30 20:00:49.794904
21224,W003,26,56,10,2026-06-30 20:00:49.794904
21261,W003,95,77,12,2026-06-30 20:00:49.794904
21263,W003,70,57,14,2026-06-30 20:00:49.794904
21286,W001,236,53,27,2026-06-30 20:00:49.794904
21446,W002,170,33,16,2026-06-30 20:00:49.794904
21619,W001,177,36,25,2026-06-30 20:00:49.794904
21640,W003,252,66,19,2026-06-30 20:00:49.794904
21675,W001,39,64,25,2026-06-30 20:00:49.794904
21725,W001,230,45,22,2026-06-30 20:00:49.794904
21828,W002,66,48,21,2026-06-30 20:00:49.794904
21829,W001,405,70,10,2026-06-30 20:00:49.794904
21903,W001,164,77,10,2026-06-30 20:00:49.794904
21936,W002,135,77,13,2026-06-30 20:00:49.794904
22959,W001,479,49,26,2026-06-30 20:00:49.794904
17084R,W002,310,65,26,2026-06-30 20:00:49.794904
17091J,W001,131,77,30,2026-06-30 20:00:49.794904
21027,W002,42,53,12,2026-06-30 20:00:49.794904
84539,W003,405,60,14,2026-06-30 20:00:49.794904
90096,W002,86,38,10,2026-06-30 20:00:49.794904
21095,W003,210,69,28,2026-06-30 20:00:49.794904
85018D,W002,346,65,18,2026-06-30 20:00:49.794904
22732,W001,100,55,18,2026-06-30 20:00:49.794904
47503J,W003,336,70,10,2026-06-30 20:00:49.794904
37464,W003,238,75,27,2026-06-30 20:00:49.794904
84247N,W001,489,62,15,2026-06-30 20:00:49.794904
84247K,W002,74,35,29,2026-06-30 20:00:49.794904
22035,W003,75,39,27,2026-06-30 20:00:49.794904
21250,W001,431,62,20,2026-06-30 20:00:49.794904
21677,W003,64,67,29,2026-06-30 20:00:49.794904
47504K,W001,264,59,15,2026-06-30 20:00:49.794904
84212,W001,442,71,24,2026-06-30 20:00:49.794904
21377,W001,397,33,12,2026-06-30 20:00:49.794904
21379,W002,343,63,18,2026-06-30 20:00:49.794904
37489D,W003,487,69,26,2026-06-30 20:00:49.794904
17107D,W003,338,52,23,2026-06-30 20:00:49.794904
37489B,W001,193,78,12,2026-06-30 20:00:49.794904
37489C,W001,52,70,30,2026-06-30 20:00:49.794904
21932,W001,494,68,20,2026-06-30 20:00:49.794904
21933,W003,385,34,19,2026-06-30 20:00:49.794904
37489A,W001,54,33,24,2026-06-30 20:00:49.794904
22072,W002,468,51,12,2026-06-30 20:00:49.794904
21905,W002,205,70,25,2026-06-30 20:00:49.794904
22414,W001,154,59,19,2026-06-30 20:00:49.794904
22116,W003,352,57,28,2026-06-30 20:00:49.794904
85130A,W003,216,31,10,2026-06-30 20:00:49.794904
85129C,W003,211,64,17,2026-06-30 20:00:49.794904
84849A,W002,164,31,29,2026-06-30 20:00:49.794904
22137,W001,369,39,15,2026-06-30 20:00:49.794904
85230B,W002,339,62,16,2026-06-30 20:00:49.794904
85230F,W002,401,47,10,2026-06-30 20:00:49.794904
22306,W003,269,55,11,2026-06-30 20:00:49.794904
20734,W001,193,52,14,2026-06-30 20:00:49.794904
20960,W001,139,49,15,2026-06-30 20:00:49.794904
35970,W001,207,71,12,2026-06-30 20:00:49.794904
47559b,W002,316,72,16,2026-06-30 20:00:49.794904
47591d,W001,315,54,10,2026-06-30 20:00:49.794904
48173c,W001,270,31,25,2026-06-30 20:00:49.794904
82494l,W002,244,34,30,2026-06-30 20:00:49.794904
84030e,W001,195,70,13,2026-06-30 20:00:49.794904
84997b,W001,340,53,26,2026-06-30 20:00:49.794904
84997c,W001,281,58,16,2026-06-30 20:00:49.794904
84997d,W001,232,78,16,2026-06-30 20:00:49.794904
85049a,W002,226,30,15,2026-06-30 20:00:49.794904
85049e,W003,344,35,26,2026-06-30 20:00:49.794904
85099f,W002,427,65,13,2026-06-30 20:00:49.794904
85123a,W001,343,77,17,2026-06-30 20:00:49.794904
84849D,W001,209,45,24,2026-06-30 20:00:49.794904
84507C,W002,319,74,11,2026-06-30 20:00:49.794904
20910,W002,201,33,27,2026-06-30 20:00:49.794904
82616B,W002,159,46,10,2026-06-30 20:00:49.794904
90128B,W002,415,78,10,2026-06-30 20:00:49.794904
90196B,W002,443,45,28,2026-06-30 20:00:49.794904
90198B,W002,372,46,17,2026-06-30 20:00:49.794904
90152B,W001,340,46,25,2026-06-30 20:00:49.794904
90151,W002,64,37,17,2026-06-30 20:00:49.794904
20661,W001,146,30,21,2026-06-30 20:00:49.794904
20652,W003,333,62,30,2026-06-30 20:00:49.794904
21845,W003,313,71,18,2026-06-30 20:00:49.794904
22398,W002,419,70,13,2026-06-30 20:00:49.794904
84877D,W003,342,37,28,2026-06-30 20:00:49.794904
20657,W003,25,47,15,2026-06-30 20:00:49.794904
47422,W002,401,79,27,2026-06-30 20:00:49.794904
21642,W003,422,68,10,2026-06-30 20:00:49.794904
47503H,W001,499,38,23,2026-06-30 20:00:49.794904
72130,W002,479,61,28,2026-06-30 20:00:49.794904
72128,W003,138,39,18,2026-06-30 20:00:49.794904
47343A,W001,166,46,13,2026-06-30 20:00:49.794904
72802A,W001,467,39,30,2026-06-30 20:00:49.794904
72802B,W001,49,35,15,2026-06-30 20:00:49.794904
21054,W001,143,57,16,2026-06-30 20:00:49.794904
22339,W001,394,77,11,2026-06-30 20:00:49.794904
22337,W001,391,57,13,2026-06-30 20:00:49.794904
84562A,W002,293,65,21,2026-06-30 20:00:49.794904
21040,W001,347,44,29,2026-06-30 20:00:49.794904
21937,W001,40,66,18,2026-06-30 20:00:49.794904
22701,W001,265,58,25,2026-06-30 20:00:49.794904
22362,W001,353,39,16,2026-06-30 20:00:49.794904
82011C,W001,139,70,13,2026-06-30 20:00:49.794904
84865,W002,201,80,21,2026-06-30 20:00:49.794904
21287,W001,212,48,29,2026-06-30 20:00:49.794904
79337,W003,490,46,23,2026-06-30 20:00:49.794904
85111,W003,99,64,30,2026-06-30 20:00:49.794904
22307,W002,100,73,15,2026-06-30 20:00:49.794904
85078,W002,141,30,10,2026-06-30 20:00:49.794904
85036B,W002,313,43,28,2026-06-30 20:00:49.794904
85034C,W001,376,34,30,2026-06-30 20:00:49.794904
84614A,W003,284,34,15,2026-06-30 20:00:49.794904
22509,W003,78,49,10,2026-06-30 20:00:49.794904
90145,W003,241,66,23,2026-06-30 20:00:49.794904
90143,W001,397,36,22,2026-06-30 20:00:49.794904
90010A,W003,481,47,13,2026-06-30 20:00:49.794904
90010B,W001,388,45,19,2026-06-30 20:00:49.794904
90050,W003,358,49,29,2026-06-30 20:00:49.794904
90053,W001,330,31,20,2026-06-30 20:00:49.794904
21275,W002,203,46,28,2026-06-30 20:00:49.794904
20829,W003,47,70,22,2026-06-30 20:00:49.794904
21947,W003,222,41,13,2026-06-30 20:00:49.794904
21726,W002,91,66,14,2026-06-30 20:00:49.794904
22671,W001,170,76,22,2026-06-30 20:00:49.794904
20936,W002,103,61,29,2026-06-30 20:00:49.794904
84924A,W003,226,52,18,2026-06-30 20:00:49.794904
35810B,W002,368,59,20,2026-06-30 20:00:49.794904
35241,W002,243,57,10,2026-06-30 20:00:49.794904
17109D,W003,67,56,19,2026-06-30 20:00:49.794904
22853,W003,410,35,19,2026-06-30 20:00:49.794904
85034B,W002,116,47,12,2026-06-30 20:00:49.794904
72800D,W001,486,50,15,2026-06-30 20:00:49.794904
84819,W002,221,54,27,2026-06-30 20:00:49.794904
90185D,W002,84,67,28,2026-06-30 20:00:49.794904
90175A,W002,161,64,26,2026-06-30 20:00:49.794904
22079,W001,200,61,30,2026-06-30 20:00:49.794904
90162B,W002,130,67,28,2026-06-30 20:00:49.794904
90162D,W002,90,66,21,2026-06-30 20:00:49.794904
21626,W001,61,32,25,2026-06-30 20:00:49.794904
90167,W002,472,80,28,2026-06-30 20:00:49.794904
22403,W001,82,63,20,2026-06-30 20:00:49.794904
22563,W002,394,32,24,2026-06-30 20:00:49.794904
84827,W001,349,57,25,2026-06-30 20:00:49.794904
22799,W003,248,59,21,2026-06-30 20:00:49.794904
22305,W002,241,78,13,2026-06-30 20:00:49.794904
84898F,W001,25,78,14,2026-06-30 20:00:49.794904
22415,W002,78,64,12,2026-06-30 20:00:49.794904
22256,W002,476,74,29,2026-06-30 20:00:49.794904
47310M,W002,256,67,28,2026-06-30 20:00:49.794904
84508B,W002,72,63,15,2026-06-30 20:00:49.794904
21555,W002,157,37,15,2026-06-30 20:00:49.794904
22390,W003,111,48,19,2026-06-30 20:00:49.794904
84963A,W003,42,80,27,2026-06-30 20:00:49.794904
72349B,W002,442,37,20,2026-06-30 20:00:49.794904
84993B,W002,60,56,22,2026-06-30 20:00:49.794904
85206A,W003,218,37,21,2026-06-30 20:00:49.794904
22021,W001,426,67,20,2026-06-30 20:00:49.794904
84596G,W001,59,51,16,2026-06-30 20:00:49.794904
21445,W002,262,64,19,2026-06-30 20:00:49.794904
77101A,W003,96,32,26,2026-06-30 20:00:49.794904
84358,W002,48,63,29,2026-06-30 20:00:49.794904
21294,W001,76,37,28,2026-06-30 20:00:49.794904
21468,W003,102,52,18,2026-06-30 20:00:49.794904
22123,W002,393,65,21,2026-06-30 20:00:49.794904
22939,W001,387,34,23,2026-06-30 20:00:49.794904
71279,W003,155,34,10,2026-06-30 20:00:49.794904
22598,W002,447,54,11,2026-06-30 20:00:49.794904
22532,W001,408,69,29,2026-06-30 20:00:49.794904
21413,W002,447,61,15,2026-06-30 20:00:49.794904
79149B,W002,107,72,25,2026-06-30 20:00:49.794904
21682,W002,233,63,20,2026-06-30 20:00:49.794904
78034B,W003,491,75,18,2026-06-30 20:00:49.794904
22894,W001,336,40,11,2026-06-30 20:00:49.794904
79151B,W002,462,37,24,2026-06-30 20:00:49.794904
21090,W003,201,56,24,2026-06-30 20:00:49.794904
21209,W001,260,53,27,2026-06-30 20:00:49.794904
22354,W003,201,58,13,2026-06-30 20:00:49.794904
21635,W003,270,32,18,2026-06-30 20:00:49.794904
35653,W002,29,40,24,2026-06-30 20:00:49.794904
85130D,W002,421,53,12,2026-06-30 20:00:49.794904
15039,W003,421,30,18,2026-06-30 20:00:49.794904
84978,W002,484,36,13,2026-06-30 20:00:49.794904
84569D,W003,313,64,27,2026-06-30 20:00:49.794904
84921,W001,401,63,22,2026-06-30 20:00:49.794904
84508C,W001,138,70,13,2026-06-30 20:00:49.794904
90086,W002,206,45,16,2026-06-30 20:00:49.794904
62018,W002,58,59,18,2026-06-30 20:00:49.794904
16011,W003,405,47,29,2026-06-30 20:00:49.794904
85179A,W001,453,65,17,2026-06-30 20:00:49.794904
21785,W002,177,39,29,2026-06-30 20:00:49.794904
21650,W003,360,31,19,2026-06-30 20:00:49.794904
84874B,W001,276,59,25,2026-06-30 20:00:49.794904
22674,W002,200,53,26,2026-06-30 20:00:49.794904
72051S,W001,274,77,22,2026-06-30 20:00:49.794904
20764,W002,44,52,25,2026-06-30 20:00:49.794904
47579,W002,246,79,27,2026-06-30 20:00:49.794904
21723,W002,208,41,19,2026-06-30 20:00:49.794904
